workload_id,functional_id,shots_attempted,direct_postselection_shots_attempted,seed,backend,source_circuit_hash,postselection_accepted_shots,postselection_rejected_shots,interference_branch_accepted_shots,interference_branch_rejected_shots,plus_accepted_shots,minus_accepted_shots,count_00,count_01,count_10,count_11,estimated_postselection_probability,interference_acceptance_probability,inferred_postselection_probability_from_branch,signed_contrast,recovered_selected_output,statevector_reference,quantized_ridge_reference,absolute_error_vs_statevector,absolute_error_vs_quantized_ridge,relative_error_vs_statevector,relative_error_numerically_stable,analytic_variance_estimate,analytic_standard_error,statevector_expected_variance,statevector_expected_standard_error,confidence_interval_lower,confidence_interval_upper,same_final_circuit_as_statevector_and_resources,output_state_used_for_preparation
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,100000,100000,5,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,61072,38928,80443,19557,61275,19168,61275,9844,19168,9713,0.61072,0.80443,0.60886,0.42107,0.005124353227619,0.0050829008415901,0.0050827958674965,4.145238602888332e-05,4.155736012247547e-05,0.00815526159584,True,9.288105316966028e-10,3.047639302306956e-05,9.33176572980535e-10,3.054793893179268e-05,0.0050646205949151,0.0051840858603229,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,100000,100000,5,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,61072,38928,80404,19596,41348,39056,41348,9883,39056,9713,0.61072,0.80404,0.60808,0.02292,0.0002789326619731,0.0002747297976402,0.0002749801396336,4.202864332914077e-06,3.952522339479387e-06,0.015298174311685,True,1.1900448481829403e-09,3.4497026657132934e-05,1.19078061801627e-09,3.450768925929799e-05,0.0002113197321514,0.0003465455917948,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,100000,100000,6,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,60762,39238,80401,19599,50229,30172,50229,9791,30172,9808,0.60762,0.80401,0.60802,0.20057,0.0024409041890031,0.0024712114358258,0.0024717150238716,3.0307246822722667e-05,3.0810834868554536e-05,0.0122641253529948,True,1.1311983184040406e-09,3.363329181635423e-05,1.1304665230279587e-09,3.3622411023422435e-05,0.0023749841483615,0.0025068242296447,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,100000,100000,6,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,60762,39238,80238,19762,60967,19271,60967,9954,19271,9808,0.60762,0.80238,0.60476,0.41696,0.0050743351979196,0.0050829008415901,0.0050827958674965,8.565643670487878e-06,8.46066957689573e-06,0.0016851880328651,True,9.308755636287959e-10,3.0510253417970752e-05,9.33176572980535e-10,3.054793893179268e-05,0.0050145362000612,0.005134134195778,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,100000,100000,6,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,60762,39238,80462,19538,41265,39197,41265,9730,39197,9808,0.60762,0.80462,0.60924,0.02068,0.0002516722272951,0.0002747297976402,0.0002749801396336,2.305757034508875e-05,2.330791233852344e-05,0.0839281743121445,True,1.1910485019785652e-09,3.451157055218678e-05,1.19078061801627e-09,3.450768925929799e-05,0.0001840307919629,0.0003193136626273,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,100000,100000,7,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,61083,38917,80515,19485,50697,29818,50697,9654,29818,9831,0.61083,0.80515,0.6103000000000001,0.20879,0.0025409402484018,0.0024712114358258,0.0024717150238716,6.972881257602016e-05,6.92252245301883e-05,0.0282164494567893,True,1.127903073750178e-09,3.3584268247948745e-05,1.1304665230279587e-09,3.3622411023422435e-05,0.0024751162921887,0.0026067642046149,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,100000,100000,7,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,61083,38917,80315,19685,61286,19029,61286,9854,19029,9831,0.61083,0.80315,0.6063000000000001,0.42257,0.0051426079829837,0.0050829008415901,0.0050827958674965,5.970714139361816e-05,5.9812115487210306e-05,0.0117466665698202,True,9.250405799349457e-10,3.0414479774195477e-05,9.33176572980535e-10,3.054793893179268e-05,0.0050829966980178,0.0052022192679497,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,100000,100000,7,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,61083,38917,80526,19474,41800,38726,41800,9643,38726,9831,0.61083,0.80526,0.61052,0.03074,0.0003741007866079,0.0002747297976402,0.0002749801396336,9.937098896772751e-05,9.912064697429284e-05,0.3617044449538043,True,1.1912302486477104e-09,3.4514203578348876e-05,1.19078061801627e-09,3.450768925929799e-05,0.0003064541906393,0.0004417473825765,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,100000,100000,8,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,61147,38853,80275,19725,50501,29774,50501,9885,29774,9840,0.61147,0.80275,0.6054999999999999,0.20727,0.0025224420962989,0.0024712114358258,0.0024717150238716,5.1230660473089613e-05,5.0727072427257745e-05,0.0207309903678754,True,1.1252851875879736e-09,3.354527071865681e-05,1.1304665230279587e-09,3.3622411023422435e-05,0.0024566945738387,0.0025881896187591,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,100000,100000,8,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,61147,38853,80286,19714,61363,18923,61363,9874,18923,9840,0.61147,0.80286,0.60572,0.4244,0.0051648787845287,0.0050829008415901,0.0050827958674965,8.19779429385931e-05,8.208291703218525e-05,0.0161281806380757,True,9.223155157144843e-10,3.03696479353068e-05,9.33176572980535e-10,3.054793893179268e-05,0.0051053553683523,0.0052244022007051,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,100000,100000,8,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,61147,38853,80387,19613,41499,38888,41499,9773,38888,9840,0.61147,0.80387,0.60774,0.02611,0.0003177544417154,0.0002747297976402,0.0002749801396336,4.30246440752485e-05,4.277430208181381e-05,0.1566071261465138,True,1.1895614252480959e-09,3.4490019212057506e-05,1.19078061801627e-09,3.450768925929799e-05,0.0002501552462337,0.0003853536371971,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,100000,100000,9,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,60718,39282,80477,19523,50321,30156,50321,9683,30156,9840,0.60718,0.80477,0.60954,0.20165,0.0024540476128657,0.0024712114358258,0.0024717150238716,1.716382296011428e-05,1.7667411005946147e-05,0.006945509684556,True,1.1316805516119791e-09,3.364046003864958e-05,1.1304665230279587e-09,3.3622411023422435e-05,0.0023881135227666,0.0025199817029648,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,100000,100000,9,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,60718,39282,80325,19675,60911,19414,60911,9835,19414,9840,0.60718,0.80325,0.6065,0.41497,0.0050501172224691,0.0050829008415901,0.0050827958674965,3.278361912103459e-05,3.267864502744244e-05,0.0064497852983451,True,9.346160139250494e-10,3.0571490214332854e-05,9.33176572980535e-10,3.054793893179268e-05,0.0049901982026953,0.0051100362422429,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,100000,100000,9,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,60718,39282,80334,19666,41261,39073,41261,9826,39073,9840,0.60718,0.80334,0.6066800000000001,0.02188,0.0002662760315869,0.0002747297976402,0.0002749801396336,8.453766053301531e-06,8.70410804673622e-06,0.0307712018350929,True,1.189077118719236e-09,3.4482997530946116e-05,1.19078061801627e-09,3.450768925929799e-05,0.0001986905983472,0.0003338614648265,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,0,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,609385,390615,805164,194836,504048,301116,504048,97701,301116,97135,0.609385,0.805164,0.610328,0.202932,0.0024696493437841,0.0024712114358258,0.0024717150238716,1.562092041721124e-06,2.065680087552993e-06,0.0006321159003535,True,1.1314959030873878e-10,1.0637179621908186e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024488008548281,0.0024904978327401,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,0,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,609385,390615,804959,195041,611495,193464,611495,97906,193464,97135,0.609385,0.804959,0.609918,0.418031,0.00508736909325,0.0050829008415901,0.0050827958674965,4.468251659932136e-06,4.573225753524285e-06,0.0008790751185565,True,9.333707238830152e-11,9.66111134333424e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050684336629665,0.0051063045235336,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,0,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,609385,390615,805283,194717,413892,391391,413892,97582,391391,97135,0.609385,0.805283,0.6105659999999999,0.022501,0.0002738335003079,0.0002747297976402,0.0002749801396336,8.962973323016423e-07,1.146639325736332e-06,0.0032624685782188,True,1.191913978908203e-10,1.091748129793774e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.000252435630162,0.0002952313704537,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,1,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,609159,390841,804277,195723,503550,300727,503550,98048,300727,97675,0.609159,0.804277,0.608554,0.202823,0.0024683228315609,0.0024712114358258,0.0024717150238716,2.8886042648919655e-06,3.3921923107238343e-06,0.0011689021113349,True,1.1302477151591187e-10,1.0631310902984254e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024474858450826,0.0024891598180392,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,1,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,609159,390841,804414,195586,611173,193241,611173,97911,193241,97675,0.609159,0.804414,0.6088279999999999,0.417932,0.005086164279396,0.0050829008415901,0.0050827958674965,3.2634378058600186e-06,3.3684118994521672e-06,0.0006420423902739,True,9.326861241517935e-11,9.657567624157718e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050672357946744,0.0051050927641176,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,1,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,609159,390841,804616,195384,413297,391319,413297,97709,391319,97675,0.609159,0.804616,0.609232,0.021978,0.000267468675604,0.0002747297976402,0.0002749801396336,7.261122036138895e-06,7.511464029573585e-06,0.0264300490828004,True,1.1909605719569723e-10,1.0913114000856824e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.0002460793652032,0.0002888579860049,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,608694,391306,804285,195715,503722,300563,503722,97613,300563,98102,0.608694,0.804285,0.60857,0.203159,0.0024724118967626,0.0024712114358258,0.0024717150238716,1.2004609368084992e-06,6.968728909766304e-07,0.000485778318846,True,1.1300575336890671e-10,1.0630416424999857e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.002451576663429,0.0024932471300963,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,608694,391306,803932,196068,610797,193135,610797,97966,193135,98102,0.608694,0.803932,0.607864,0.417662,0.0050828784234303,0.0050829008415901,0.0050827958674965,2.2418159792078618e-08,8.255593380007005e-08,4.410505042444467e-06,True,9.323063984835099e-11,9.65560147522416e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050639537922898,0.0051018030545708,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,608694,391306,803914,196086,413269,390645,413269,97984,390645,98102,0.608694,0.803914,0.607828,0.022624,0.0002753303902478,0.0002747297976402,0.0002749801396336,6.005926076065016e-07,3.502506141718118e-07,0.0021861211006787,True,1.1898782020318358e-10,1.0908153840278544e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.000253950801583,0.0002967099789125,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,608791,391209,804169,195831,503639,300530,503639,97585,300530,98246,0.608791,0.804169,0.608338,0.203109,0.0024718034049171,0.0024712114358258,0.0024717150238716,5.919690913174826e-07,8.838104548561376e-08,0.0002395461119738,True,1.1299158171167243e-10,1.062974984238446e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024509694780614,0.0024926373317729,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,608791,391209,803994,196006,610794,193200,610794,97760,193200,98246,0.608791,0.803994,0.607988,0.417594,0.0050820508745204,0.0050829008415901,0.0050827958674965,8.499670696594103e-07,7.449929760672616e-07,0.0001672208638627,True,9.324823433019589e-11,9.65651253456422e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050631244577364,0.0051009772913045,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,608791,391209,804274,195726,413671,390603,413671,97480,390603,98246,0.608791,0.804274,0.6085480000000001,0.023068,0.0002807337978357,0.0002747297976402,0.0002749801396336,6.004000195567838e-06,5.753658202133148e-06,0.021854200917188,True,1.1903813333667852e-10,1.09104598132562e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.000259349689547,0.0003021179061245,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,609252,390748,804536,195464,503760,300776,503760,97979,300776,97485,0.609252,0.804536,0.6090720000000001,0.202984,0.0024702821753034,0.0024712114358258,0.0024717150238716,9.292605224107096e-07,1.4328485682425784e-06,0.0003760344052066,True,1.1305345426807169e-10,1.0632659792736326e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024494425450498,0.002491121805557,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,609252,390748,804648,195352,611262,193386,611262,97867,193386,97485,0.609252,0.804648,0.6092960000000001,0.417876,0.005085482768529,0.0050829008415901,0.0050827958674965,2.581926938909941e-06,2.6869010325020898e-06,0.0005079632712453,True,9.331020105689366e-11,9.659720547556935e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050665500641551,0.005104415472903,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,609252,390748,804828,195172,413555,391273,413555,97687,391273,97485,0.609252,0.804828,0.609656,0.022282,0.0002711683060246,0.0002747297976402,0.0002749801396336,3.561491615552807e-06,3.811833608987497e-06,0.0129636160552807,True,1.1912546268318158e-10,1.0914461172370424e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.0002497763552161,0.0002925602568331,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,608802,391198,804785,195215,503596,301189,503596,97627,301189,97588,0.608802,0.804785,0.60957,0.202407,0.0024632601794064,0.0024712114358258,0.0024717150238716,7.951256419378317e-06,8.454844465210186e-06,0.0032175540725114,True,1.1312497570991652e-10,1.0636022551213236e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024424139582673,0.0024841064005456,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,608802,391198,804306,195694,610845,193461,610845,98106,193461,97588,0.608802,0.804306,0.6086119999999999,0.417384,0.0050794952087694,0.0050829008415901,0.0050827958674965,3.4056328207226344e-06,3.3006587271304857e-06,0.00067001756022,True,9.332041258378728e-11,9.660249095328097e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050605614684609,0.0050984289490779,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,608802,391198,804516,195484,413167,391349,413167,97896,391349,97588,0.608802,0.804516,0.609032,0.021818,0.0002655215016985,0.0002747297976402,0.0002749801396336,9.20829594171056e-06,9.45863793514525e-06,0.033517645413074,True,1.1908228452722118e-10,1.0912482968015171e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.0002441334280992,0.0002869095752977,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,608976,391024,804495,195505,503624,300871,503624,97809,300871,97696,0.608976,0.804495,0.6089899999999999,0.202753,0.0024674709429772,0.0024712114358258,0.0024717150238716,3.7404928485795623e-06,4.244080894411431e-06,0.001513627200956,True,1.1306126313710955e-10,1.0633026997854823e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024466305930148,0.0024883112929397,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,608976,391024,804075,195925,611082,192993,611082,98229,192993,97696,0.608976,0.804075,0.60815,0.418089,0.0050880749437908,0.0050829008415901,0.0050827958674965,5.174102200702045e-06,5.279076294294194e-06,0.0010179427775504,True,9.319896528714147e-11,9.653961118998848e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050691535276894,0.0051069963598922,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,608976,391024,805159,194841,413987,391172,413987,97145,391172,97696,0.608976,0.805159,0.6103179999999999,0.022815,0.0002776548290976,0.0002747297976402,0.0002749801396336,2.925031457382682e-06,2.674689463947992e-06,0.0106469392199429,True,1.191709254612189e-10,1.0916543659108358e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.00025625879669,0.0002990508615051,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,609584,390416,804757,195243,504626,300131,504626,97632,300131,97611,0.609584,0.804757,0.6095139999999999,0.204495,0.0024886707988741,0.0024712114358258,0.0024717150238716,1.7459363048331466e-05,1.6955775002499597e-05,0.0070651028864702,True,1.1299499713814556e-10,1.0629910495302655e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024678365571445,0.0025095050406038,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,609584,390416,804624,195376,611609,193015,611609,97765,193015,97611,0.609584,0.804624,0.609248,0.418594,0.0050942207114303,0.0050829008415901,0.0050827958674965,1.1319869840162658e-05,1.1424843933754808e-05,0.0022270491187904,True,9.32176968708042e-11,9.654931220407744e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050752973939651,0.0051131440288955,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,609584,390416,804943,195057,414653,390290,414653,97446,390290,97611,0.609584,0.804943,0.6098859999999999,0.024363,0.000296493736634,0.0002747297976402,0.0002749801396336,2.1763938993788216e-05,2.1513597000353526e-05,0.0792194337153395,True,1.19128118464508e-10,1.0914582835111382e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.0002751015473709,0.0003178859258971,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,609620,390380,804127,195873,504331,299796,504331,97874,299796,97999,0.60962,0.804127,0.6082540000000001,0.204535,0.0024891575923505,0.0024712114358258,0.0024717150238716,1.7946156524724192e-05,1.7442568478892324e-05,0.0072620886519678,True,1.1289926785759871e-10,1.0625406714926195e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024683321778682,0.0025099830068329,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,609620,390380,804197,195803,611685,192512,611685,97804,192512,97999,0.60962,0.804197,0.6083940000000001,0.419173,0.0051012670470011,0.0050829008415901,0.0050827958674965,1.8366205410950097e-05,1.847117950454225e-05,0.0036133314387467,True,9.308261523746464e-11,9.647933210665622e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050823574453829,0.0051201766486192,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,609620,390380,804036,195964,413890,390146,413890,97965,390146,97999,0.60962,0.804036,0.608072,0.023744,0.0002889606075868,0.0002747297976402,0.0002749801396336,1.4230809946607996e-05,1.3980467953173308e-05,0.0517992954125938,True,1.1899819759575087e-10,1.0908629501259582e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.0002675800866436,0.0003103411285299,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,fc78f4b794ab8417ec26e188662b5e4b7d06932ab5d8ce55e515bcd64aa6eabb,608919,391081,804643,195357,503970,300673,503970,97533,300673,97824,0.608919,0.804643,0.609286,0.203297,0.0024740913342562,0.0024712114358258,0.0024717150238716,2.8798984303638614e-06,2.376310384531993e-06,0.0011653792098131,True,1.1305046759100596e-10,1.0632519343551927e-05,1.1304665230279584e-10,1.0632339926036782e-05,0.0024532519792779,0.0024949306892345,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,a23264a47334f11980540c17e471cf2559f3df49ec0fb4b3b868b0ada1d9de68,608919,391081,804442,195558,610900,193542,610900,97734,193542,97824,0.608919,0.804442,0.608884,0.417358,0.0050791787930097,0.0050829008415901,0.0050827958674965,3.7220485803778416e-06,3.617074486785693e-06,0.0007322685797689,True,9.334376921887464e-11,9.661457924085508e-06,9.33176572980535e-11,9.66010648481959e-06,0.0050602426834404,0.0050981149025791,True,False
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,87bb5d62e8844b359f5ad6f54fee8947915746c4e034ea358673ce1d6e1300df,608919,391081,804079,195921,413298,390781,413298,98097,390781,97824,0.608919,0.804079,0.608158,0.022517,0.0002740282176984,0.0002747297976402,0.0002749801396336,7.015799417445082e-07,9.51921935179198e-07,0.0025537089451915,True,1.1901297287640052e-10,1.0909306709246034e-05,1.1907806180162702e-10,1.0912289484871038e-05,0.000252646369452,0.0002954100659449,True,False
