workload_id,functional_id,shots_attempted,direct_postselection_shots_attempted,seed,backend,source_circuit_hash,postselection_accepted_shots,postselection_rejected_shots,interference_branch_accepted_shots,interference_branch_rejected_shots,plus_accepted_shots,minus_accepted_shots,count_00,count_01,count_10,count_11,estimated_postselection_probability,interference_acceptance_probability,inferred_postselection_probability_from_branch,signed_contrast,recovered_selected_output,statevector_reference,quantized_ridge_reference,absolute_error_vs_statevector,absolute_error_vs_quantized_ridge,relative_error_vs_statevector,relative_error_numerically_stable,analytic_variance_estimate,analytic_standard_error,statevector_expected_variance,statevector_expected_standard_error,confidence_interval_lower,confidence_interval_upper,same_final_circuit_as_statevector_and_resources,output_state_used_for_preparation
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,1,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453541,546459,726953,273047,328083,398870,328083,136553,398870,136494,0.453541,0.726953,0.4539059999999999,-0.070787,-9.496481973217342e-05,-9.46764838959202e-05,-9.467648354949875e-05,2.883358362532377e-07,2.883361826746698e-07,0.0030454852608406,True,1.2993343241183902e-12,1.139883469534667e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.719895027903392e-05,-9.273068918531292e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,453625,546375,726205,273795,354126,372079,354126,136657,372079,137138,0.453625,0.726205,0.45241,-0.017953,-2.4084979002524612e-05,-2.4590559001044052e-05,-2.459055891093946e-05,5.055799985194399e-07,5.055799084148465e-07,0.0205599229565287,True,1.306426322362751e-12,1.142990079730682e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.6325198393483312e-05,-2.1844759611565912e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453625,546375,726384,273616,328253,398131,328253,136478,398131,137138,0.453625,0.726384,0.452768,-0.069878,-9.37453441061892e-05,-9.46764838959202e-05,-9.467648354949875e-05,9.31139789731001e-07,9.311394433095688e-07,0.0098349637778545,True,1.298540378958063e-12,1.1395351591583573e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.597879197725668e-05,-9.151189623512168e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,453441,546559,726203,273797,354147,372056,354147,136649,372056,137148,0.453441,0.726203,0.4524060000000001,-0.017909,-2.402595047937466e-05,-2.4590559001044052e-05,-2.459055891093946e-05,5.64608521669391e-07,5.646084315647976e-07,0.0229603776654861,True,1.3064255627276493e-12,1.14298974742893e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.6266169219033895e-05,-2.1785731739715427e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453441,546559,726066,273934,327905,398161,327905,136786,398161,137148,0.453441,0.726066,0.452132,-0.070256,-9.425245278234104e-05,-9.46764838959202e-05,-9.467648354949875e-05,4.2403111357914203e-07,4.240307671577099e-07,0.0044787374449318,True,1.2978727148417899e-12,1.1392421668994657e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.648532639913336e-05,-9.201957916554872e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,453817,546183,726563,273437,354010,372553,354010,136815,372553,136622,0.453817,0.726563,0.4531259999999999,-0.018543,-2.487649783567169e-05,-2.4590559001044052e-05,-2.459055891093946e-05,2.8593883462763885e-07,2.859389247322323e-07,0.0116279924590367,True,1.3070318882784309e-12,1.1432549533146275e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.711723636931538e-05,-2.2635759302028e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453817,546183,726227,273773,327751,398476,327751,137151,398476,136622,0.453817,0.726227,0.4524539999999999,-0.070725,-9.488164317682577e-05,-9.46764838959202e-05,-9.467648354949875e-05,2.051592809055653e-07,2.0515962732699746e-07,0.0021669507829536,True,1.2980434774387457e-12,1.139317110131655e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.711466367965405e-05,-9.264862267399746e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,453397,546603,726347,273653,353651,372696,353651,136867,372696,136786,0.453397,0.726347,0.4526939999999999,-0.019045,-2.5549959622518867e-05,-2.4590559001044052e-05,-2.459055891093946e-05,9.594006214748154e-07,9.594007115794089e-07,0.0390149984566874,True,1.306609176346939e-12,1.1430700662456956e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.7790335784166243e-05,-2.3309583460871492e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453397,546603,726819,273181,327930,398889,327930,136395,398889,136786,0.453397,0.726819,0.453638,-0.070959,-9.519556759539596e-05,-9.46764838959202e-05,-9.467648354949875e-05,5.190836994757624e-07,5.190840458971945e-07,0.0054827099414296,True,1.2990492750168605e-12,1.1397584283596505e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.742945306605684e-05,-9.296168212473504e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,454185,545815,727680,272320,354992,372688,354992,135966,372688,136354,0.454185,0.72768,0.45536,-0.017696,-2.374019876503512e-05,-2.4590559001044052e-05,-2.459055891093946e-05,8.503602360089308e-07,8.503601459043374e-07,0.0345807606883937,True,1.3090974812983336e-12,1.1441579791699806e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.5982707196832412e-05,-2.149769033323783e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,454185,545815,727235,272765,328715,398520,328715,136411,398520,136354,0.454185,0.727235,0.4544699999999999,-0.069805,-9.364741042005404e-05,-9.46764838959202e-05,-9.467648354949875e-05,1.0290734758661317e-06,1.0290731294446991e-06,0.0108693672760113,True,1.3000903404892538e-12,1.1402150413361744e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.58821908357038e-05,-9.14126300044043e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,454465,545535,727070,272930,355107,371963,355107,136610,371963,136320,0.454465,0.72707,0.45414,-0.016856,-2.261329059580877e-05,-2.4590559001044052e-05,-2.459055891093946e-05,1.9772684052352818e-06,1.977268315130688e-06,0.0804076233139446,True,1.3080518539982313e-12,1.1437009460511218e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.4854903259153355e-05,-2.0371677932464183e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,454465,545535,727025,272975,328727,398298,328727,136655,398298,136320,0.454465,0.727025,0.45405,-0.069571,-9.333348600148384e-05,-9.46764838959202e-05,-9.467648354949875e-05,1.3429978944363557e-06,1.3429975480149236e-06,0.0141851264344875,True,1.299771085375748e-12,1.1400750349760966e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.556799200971022e-05,-9.109897999325744e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,454266,545734,726525,273475,354326,372199,354326,136974,372199,136501,0.454266,0.726525,0.4530499999999999,-0.017873,-2.3977654414979245e-05,-2.4590559001044052e-05,-2.459055891093946e-05,6.129045860648065e-07,6.129044959602131e-07,0.024924386063724,True,1.307007409019648e-12,1.143244247315353e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.621837196524994e-05,-2.173693686470855e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,454266,545734,726369,273631,328036,398333,328036,137130,398333,136501,0.454266,0.726369,0.4527380000000001,-0.070297,-9.430745663345805e-05,-9.46764838959202e-05,-9.467648354949875e-05,3.690272624621405e-07,3.690269160407084e-07,0.0038977710966518,True,1.2984076754813577e-12,1.1394769306490405e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.65407903787444e-05,-9.207412288817168e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,coordinate_angle_bus4,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,7efada35caa3e11624c96895d13f3f84ba9c10e1900314599a78a54e7a66937e,453521,546479,726706,273294,354136,372570,354136,136822,372570,136472,0.453521,0.726706,0.4534119999999999,-0.018434,-2.4730268085141128e-05,-2.4590559001044052e-05,-2.459055891093946e-05,1.3970908409707594e-07,1.3970917420166938e-07,0.0056814114754831,True,1.3072965102468934e-12,1.1433706792842352e-06,1.3075405591226206e-12,1.14347739773142e-06,-2.697123343751733e-05,-2.248930273276493e-05,True,False
ieee30_sparse_quantized_8x8_d31_selected_v1,branch_angle_diff_4_6,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,2b065df0f9c66e4fa8f30e6f7a98aace96ebc9e728c3393bf0976e0d044a3f0b,453521,546479,727179,272821,328201,398978,328201,136349,398978,136472,0.453521,0.727179,0.454358,-0.070777,-9.495140415873024e-05,-9.46764838959202e-05,-9.467648354949875e-05,2.749202628100656e-07,2.749206092314977e-07,0.002903786151504,True,1.2997436213538686e-12,1.1400629900816308e-06,1.2991816181117724e-12,1.1398164844007882e-06,-9.718588655939728e-05,-9.27169217580632e-05,True,False
