observable_label,shots,seed,backend,status,total_attempts,accepted_attempts,effective_shots_after_postselection,acceptance_frequency,measured_postselection_probability,measured_postselection_probability_standard_error,direct_chain_measured_postselection_probability,readout_sign_mean_accepted,signed_overlap_estimate_z,signed_overlap_standard_error,physical_recovery_scale,recovered_physical_functional,recovered_physical_functional_standard_error,exact_ridge_functional,exact_qsvt_statevector_functional,absolute_error_vs_ridge,relative_error_vs_ridge,absolute_error_vs_statevector_qsvt,relative_error_vs_statevector_qsvt,circuit_qubits,signal_unitary_calls_per_attempt,projector_phase_operations_per_attempt,alternating_sequence_length,output_state_used_for_preparation
state_correction_0,100000,6,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99539.0,99539.0,0.99539,0.99078,0.00042842725870327175,0.99,-0.24676759862968284,-0.24563,0.0030578683802609946,0.01737089797026707,-0.0042668136684367005,5.3117919640019566e-05,-0.004259018143057706,-0.004257089574489113,7.795525378994327e-06,0.0018303574009660433,9.724093947587574e-06,0.0022842117313809514,4,31,32,63,False
state_correction_0,100000,7,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99510.0,99510.0,0.9951,0.9902,0.00044163287921077684,0.99013,-0.2400562757511808,-0.23888,0.003062737901943292,0.01737089797026707,-0.004149560107137398,5.320250760432676e-05,-0.004259018143057706,-0.004257089574489113,0.00010945803592030817,0.025700298107141712,0.00010752946735171492,0.025258915855586473,4,31,32,63,False
state_correction_0,100000,8,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99568.0,99568.0,0.99568,0.99136,0.00041479332685085427,0.99077,-0.24570143017837057,-0.24464,0.003059135940751898,0.01737089797026707,-0.004249616479446136,5.313993830397819e-05,-0.004259018143057706,-0.004257089574489113,9.401663611570237e-06,0.0022074720735564737,7.473095042976989e-06,0.001755446981374317,4,31,32,63,False
state_correction_0,100000,9,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99490.0,99490.0,0.9949,0.9898,0.0004505103772389708,0.99003,-0.24752236405668912,-0.24626,0.0030565601783704506,0.01737089797026707,-0.004277757334157969,5.3095194998454415e-05,-0.004259018143057706,-0.004257089574489113,1.8739191100262606e-05,0.0043998852483894445,2.0667759668855853e-05,0.0048549036394979215,4,31,32,63,False
state_correction_0,100000,10,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99513.0,99513.0,0.99513,0.9902599999999999,0.00044028550282742857,0.99001,-0.24319435651623406,-0.24201,0.003060328674995547,0.01737089797026707,-0.004203931017784334,5.3160657168830265e-05,-0.004259018143057706,-0.004257089574489113,5.5087125273372076e-05,0.012934231182641311,5.315855670477883e-05,0.012487065581925959,4,31,32,63,False
state_correction_0,100000,11,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99480.0,99480.0,0.9948,0.9896,0.00045488284205935853,0.99008,-0.2487535182951347,-0.24746,0.0030554272179189605,0.01737089797026707,-0.004298602411722289,5.307551445804724e-05,-0.004259018143057706,-0.004257089574489113,3.958426866458326e-05,0.009294224005386428,4.151283723317651e-05,0.009751459654958846,4,31,32,63,False
state_correction_0,100000,12,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99556.0,99556.0,0.99556,0.99112,0.0004204895432706977,0.9913,-0.24386275061272047,-0.24278,0.0030604213298171873,0.01737089797026707,-0.0042173066092214394,5.3162266666283426e-05,-0.004259018143057706,-0.004257089574489113,4.171153383626669e-05,0.009793697146901667,3.978296526767344e-05,0.009345108805338618,4,31,32,63,False
state_correction_0,100000,13,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99523.0,99523.0,0.99523,0.9904599999999999,0.00043576356433277217,0.99045,-0.2416828270851964,-0.24053,0.003061658568651965,0.01737089797026707,-0.004178222088788338,5.3183758615847206e-05,-0.004259018143057706,-0.004257089574489113,8.079605426936781e-05,0.018970582316270985,7.886748570077456e-05,0.018526151334327827,4,31,32,63,False
state_correction_0,100000,14,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99525.0,99525.0,0.99525,0.9904999999999999,0.0004348534235808674,0.99082,-0.24304446119065562,-0.24189,0.0030606195907038167,0.01737089797026707,-0.004201846510027901,5.3165710635916564e-05,-0.004259018143057706,-0.004257089574489113,5.717163302980475e-05,0.013423665058341153,5.52430644612115e-05,0.012976721183472194,4,31,32,63,False
state_correction_0,100000,15,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99511.0,99511.0,0.99511,0.9902200000000001,0.00044118422002605446,0.99033,-0.24183256122438726,-0.24065,0.003061368284770717,0.01737089797026707,-0.004180306596544771,5.3178716124163636e-05,-0.004259018143057706,-0.004257089574489113,7.871154651293514e-05,0.018481148440571145,7.678297794434189e-05,0.018036495732781592,4,31,32,63,False
state_correction_0,100000,16,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99522.0,99522.0,0.99522,0.99044,0.0004362179088483189,0.99092,-0.24280058680492755,-0.24164,0.003060768057857374,0.01737089797026707,-0.004197503785535335,5.3168289643692944e-05,-0.004259018143057706,-0.004257089574489113,6.151435752237144e-05,0.014443318966048831,5.9585788953778196e-05,0.013996837020026529,4,31,32,63,False
state_correction_0,100000,17,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99513.0,99513.0,0.99513,0.9902599999999999,0.00044028550282742857,0.99085,-0.24825902143438547,-0.24705,0.0030562989014492675,0.01737089797026707,-0.004291480343554479,5.309065638371456e-05,-0.004259018143057706,-0.004257089574489113,3.246220049677329e-05,0.007621991596745695,3.439076906536654e-05,0.008078469683009602,4,31,32,63,False
state_correction_0,100000,18,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99529.0,99529.0,0.99529,0.99058,0.00043302729244240444,0.99052,-0.25065056415718034,-0.24947,0.0030545944396924447,0.01737089797026707,-0.004333517916642526,5.3061048352442566e-05,-0.004259018143057706,-0.004257089574489113,7.44997735848199e-05,0.01749224142335627,7.642834215341315e-05,0.01795319098085579,4,31,32,63,False
state_correction_0,100000,19,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99504.0,99504.0,0.99504,0.9900800000000001,0.0004443151314101272,0.99028,-0.2459197620196173,-0.2447,0.0030580417099836947,0.01737089797026707,-0.004250658733324353,5.312093053294781e-05,-0.004259018143057706,-0.004257089574489113,8.359409733353466e-06,0.0019627551357064513,6.430841164760219e-06,0.0015106191806010976,4,31,32,63,False
state_correction_0,100000,20,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99497.0,99497.0,0.99497,0.98994,0.0004474236962879807,0.99058,-0.2452636762917475,-0.24403,0.0030584626188658905,0.01737089797026707,-0.004239020231684273,5.312824209819521e-05,-0.004259018143057706,-0.004257089574489113,1.9997911373433215e-05,0.004695427608363269,1.8069342804839968e-05,0.004244529622566949,4,31,32,63,False
state_correction_0,100000,21,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99512.0,99512.0,0.99512,0.99024,0.000440735095040093,0.99053,-0.24797009405900797,-0.24676,0.0030565168123208486,0.01737089797026707,-0.004286442783143103,5.309444169123141e-05,-0.004259018143057706,-0.004257089574489113,2.7424640085396863e-05,0.0064391930638050075,2.935320865399011e-05,0.006895135312606793,4,31,32,63,False
state_correction_0,100000,22,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99518.0,99518.0,0.99518,0.9903599999999999,0.00043803048295752413,0.99002,-0.24373480174440804,-0.24256,0.003059974912315459,0.01737089797026707,-0.004213485011667981,5.315451199340876e-05,-0.004259018143057706,-0.004257089574489113,4.5533131389725e-05,0.010690992585684334,4.360456282113175e-05,0.010242810741506342,4,31,32,63,False
state_correction_0,100000,23,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99509.0,99509.0,0.99509,0.9901800000000001,0.0004420810740124472,0.99065,-0.24641992181611713,-0.24521,0.003057714924416598,0.01737089797026707,-0.004259517891289189,5.3115253974203615e-05,-0.004259018143057706,-0.004257089574489113,4.997482314830076e-07,0.00011733883601731265,2.428316800076255e-06,0.0005704171259698415,4,31,32,63,False
state_correction_0,100000,24,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99495.0,99495.0,0.99495,0.9899,0.0004483078183569856,0.99087,-0.24498718528569274,-0.24375,0.003058653196261387,0.01737089797026707,-0.004234156380252599,5.313155259868782e-05,-0.004259018143057706,-0.004257089574489113,2.4861762805107428e-05,0.005837439984995756,2.293319423651418e-05,0.005387059359507689,4,31,32,63,False
state_correction_0,100000,25,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99521.0,99521.0,0.99521,0.9904200000000001,0.0004366717714714319,0.99014,-0.24138624009003126,-0.24023,0.0030618614388962804,0.01737089797026707,-0.004173010819397259,5.318728265416241e-05,-0.004259018143057706,-0.004257089574489113,8.600732366044733e-05,0.02019416700552008,8.407875509185408e-05,0.019750290338192908,4,31,32,63,False
state_correction_0,100000,26,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99539.0,99539.0,0.99539,0.99078,0.00042842725870327175,0.99022,-0.24700871015380907,-0.24587,0.003057675494718169,0.01737089797026707,-0.004270982683949565,5.31145690449352e-05,-0.004259018143057706,-0.004257089574489113,1.1964540891858805e-05,0.0028092251523655215,1.3893109460452052e-05,0.003263522934473218,4,31,32,63,False
state_correction_0,100000,27,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99522.0,99522.0,0.99522,0.99044,0.0004362179088483189,0.99013,-0.25252707943972186,-0.25132,0.003052962917560579,0.01737089797026707,-0.00436565407788752,5.30327073479537e-05,-0.004259018143057706,-0.004257089574489113,0.00010663593482981414,0.025037680340393262,0.00010856450339840739,0.025502048171358024,4,31,32,63,False
state_correction_0,100000,28,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99520.0,99520.0,0.9952,0.9904,0.0004371251537031483,0.99001,-0.2512057877813505,-0.25,0.003054013752424831,0.01737089797026707,-0.004342724492566768,5.305096129316422e-05,-0.004259018143057706,-0.004257089574489113,8.370634950906168e-05,0.01965390770769664,8.563491807765493e-05,0.020115836554351067,4,31,32,63,False
state_correction_0,100000,29,aer_integrated_circuit_shot_sampling,executed_integrated_chain,100000.0,99507.0,99507.0,0.99507,0.99014,0.0004429760761034388,0.99018,-0.2452390284100616,-0.24403,0.0030586260953245005,0.01737089797026707,-0.004239020231684273,5.313108183107827e-05,-0.004259018143057706,-0.004257089574489113,1.9997911373433215e-05,0.004695427608363269,1.8069342804839968e-05,0.004244529622566949,4,31,32,63,False
state_correction_0,1000000,0,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995169.0,995169.0,0.995169,0.9903379999999999,0.0001386746038609814,0.990344,-0.24578840377865468,-0.244601,0.000967129438492594,0.01737089797026707,-0.004248939014425296,1.6799906800096532e-05,-0.004259018143057706,-0.004257089574489113,1.0079128632409923e-05,0.002366538083158703,8.150560063816675e-06,0.0019145850518766244,4,31,32,63,False
state_correction_0,1000000,1,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995283.0,995283.0,0.995283,0.9905660000000001,0.00013703649019148107,0.990439,-0.2466363838224907,-0.245473,0.0009669674277197759,0.01737089797026707,-0.004264086437455369,1.6797092527491828e-05,-0.004259018143057706,-0.004257089574489113,5.068294397662931e-06,0.0011900147469257353,6.996862966256179e-06,0.0016435789860249446,4,31,32,63,False
state_correction_0,1000000,2,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995162.0,995162.0,0.995162,0.990324,0.00013877454746458385,0.990287,-0.24664326009232668,-0.24545,0.0009669106977896149,0.01737089797026707,-0.004263686906802053,1.679610707766314e-05,-0.004259018143057706,-0.004257089574489113,4.6687637443466184e-06,0.0010962065874165873,6.597332312939866e-06,0.0015497283290619042,4,31,32,63,False
state_correction_0,1000000,3,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995147.0,995147.0,0.995147,0.990294,0.00013898846557898245,0.990486,-0.24609530049329395,-0.244901,0.0009670421398258712,0.01737089797026707,-0.004254150283816376,1.6798390343863953e-05,-0.004259018143057706,-0.004257089574489113,4.867859241330409e-06,0.0011429533939096097,2.9392906727371618e-06,0.000690446048011546,4,31,32,63,False
state_correction_0,1000000,4,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995248.0,995248.0,0.995248,0.990496,0.00013754153548655736,0.990288,-0.24623209491503625,-0.245062,0.0009670535746048406,0.01737089797026707,-0.004256946998389589,1.6798588976242744e-05,-0.004259018143057706,-0.004257089574489113,2.0711446681170864e-06,0.000486296277345777,1.4257609952383898e-07,3.3491449270467686e-05,4,31,32,63,False
state_correction_0,1000000,5,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995269.0,995269.0,0.995269,0.9905379999999999,0.0001372387356251877,0.99045,-0.24733916157340377,-0.246169,0.0009667832349803134,0.01737089797026707,-0.004276176582442674,1.679389293420776e-05,-0.004259018143057706,-0.004257089574489113,1.715843938496827e-05,0.004028731225983836,1.9087007953561518e-05,0.00448358147499213,4,31,32,63,False
state_correction_0,1000000,6,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995203.0,995203.0,0.995203,0.9904059999999999,0.00013818811513295997,0.990337,-0.24504246872246166,-0.243867,0.0009673323556622098,0.01737089797026707,-0.0042361887753151195,1.6803431653546343e-05,-0.004259018143057706,-0.004257089574489113,2.2829367742586634e-05,0.00536024195618866,2.0900799173993387e-05,0.004909645148000359,4,31,32,63,False
state_correction_0,1000000,7,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995277.0,995277.0,0.995277,0.9905539999999999,0.000137123204031995,0.990518,-0.24451182937011506,-0.243357,0.0009674990287080396,0.01737089797026707,-0.004227329617350284,1.6806326914019846e-05,-0.004259018143057706,-0.004257089574489113,3.168852570742224e-05,0.00744033592791222,2.9759957138828994e-05,0.006990681454571095,4,31,32,63,False
state_correction_0,1000000,8,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995261.0,995261.0,0.995261,0.9905219999999999,0.00013735416817847282,0.990325,-0.24594252160990937,-0.244777,0.0009671324729689309,0.01737089797026707,-0.004251996292468063,1.6799959511675374e-05,-0.004259018143057706,-0.004257089574489113,7.021850589643275e-06,0.0016487017321325684,5.093282021050027e-06,0.0011964235029424451,4,31,32,63,False
state_correction_0,1000000,9,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995154.0,995154.0,0.995154,0.990308,0.000138888678933886,0.990329,-0.24630157744429507,-0.245108,0.0009669933134908432,0.01737089797026707,-0.004257746059696221,1.6797542186579916e-05,-0.004259018143057706,-0.004257089574489113,1.272083361485328e-06,0.0002986799583276845,6.564852071079194e-07,0.00015420986465540913,4,31,32,63,False
state_correction_0,1000000,10,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995295.0,995295.0,0.995295,0.9905900000000001,0.00013686289453317813,0.990421,-0.24532927423527698,-0.244175,0.0009673022120180435,0.01737089797026707,-0.004241539011889962,1.680290803137908e-05,-0.004259018143057706,-0.004257089574489113,1.7479131167744133e-05,0.004104028341892721,1.5550562599150886e-05,0.0036528624373653416,4,31,32,63,False
state_correction_0,1000000,11,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995012.0,995012.0,0.995012,0.990024,0.00014089882690782052,0.990241,-0.24535382487849391,-0.24413,0.0009671672777239726,0.01737089797026707,-0.0042407573214813,1.6800564101524086e-05,-0.004259018143057706,-0.004257089574489113,1.8260821576405843e-05,0.004287566045280034,1.6332253007812596e-05,0.0038364832879450523,4,31,32,63,False
state_correction_0,1000000,12,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995301.0,995301.0,0.995301,0.990602,0.00013677601250219293,0.990554,-0.24602708125481637,-0.244871,0.0009671293570970741,0.01737089797026707,-0.004253629156877268,1.679990538618326e-05,-0.004259018143057706,-0.004257089574489113,5.388986180437927e-06,0.0012653118628344173,3.4604176118446794e-06,0.000812859948397952,4,31,32,63,False
state_correction_0,1000000,13,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995235.0,995235.0,0.995235,0.99047,0.00013772864299048358,0.990479,-0.244833632257708,-0.243667,0.0009673992935241374,0.01737089797026707,-0.0042327145957210665,1.6804594424316237e-05,-0.004259018143057706,-0.004257089574489113,2.6303547336639643e-05,0.006175965082354722,2.4374978768046396e-05,0.005725737817243745,4,31,32,63,False
state_correction_0,1000000,14,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995198.0,995198.0,0.995198,0.990396,0.00013825976704739484,0.990337,-0.24605153949264366,-0.24487,0.0009670763584640047,0.01737089797026707,-0.004253611785979298,1.679898475233565e-05,-0.004259018143057706,-0.004257089574489113,5.406357078407975e-06,0.0012693904784651967,3.4777885098147276e-06,0.0008169404117441179,4,31,32,63,False
state_correction_0,1000000,15,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995166.0,995166.0,0.995166,0.990332,0.0001387174458242366,0.990374,-0.24540227459539413,-0.244216,0.0009672251781999888,0.01737089797026707,-0.004242251218706743,1.6801569884785392e-05,-0.004259018143057706,-0.004257089574489113,1.6766924350963483e-05,0.0039368051010287295,1.4838355782370236e-05,0.0034855634401704983,4,31,32,63,False
state_correction_0,1000000,16,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995220.0,995220.0,0.99522,0.99044,0.00013794421481164051,0.990348,-0.24528445971744942,-0.244112,0.0009672793450994392,0.01737089797026707,-0.004240444645317835,1.6802510812469112e-05,-0.004259018143057706,-0.004257089574489113,1.8573497739871048e-05,0.004360981126635082,1.66449291712778e-05,0.003909931628177059,4,31,32,63,False
state_correction_0,1000000,17,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995282.0,995282.0,0.995282,0.990564,0.00013705094638126364,0.990586,-0.2454078341615743,-0.24425,0.0009672765568853615,0.01737089797026707,-0.004242841829237732,1.6802462378686848e-05,-0.004259018143057706,-0.004257089574489113,1.6176313819974038e-05,0.0037981321695803967,1.424774525138079e-05,0.003346827686399021,4,31,32,63,False
state_correction_0,1000000,18,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995226.0,995226.0,0.995226,0.9904520000000001,0.00013785802731796138,0.990445,-0.24630787378947094,-0.245132,0.0009670244581064122,0.01737089797026707,-0.004258162961247507,1.6798083196519292e-05,-0.004259018143057706,-0.004257089574489113,8.551818101989669e-07,0.00020079318318775706,1.0733867583942805e-06,0.00025214098496461544,4,31,32,63,False
state_correction_0,1000000,19,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995162.0,995162.0,0.995162,0.990324,0.00013877454746458385,0.99037,-0.24561830134189208,-0.24443,0.00096716905197592,0.01737089797026707,-0.004245968590872381,1.6800594921873638e-05,-0.004259018143057706,-0.004257089574489113,1.3049552185325462e-05,0.003063981356030737,1.1120983616732215e-05,0.00261234428407977,4,31,32,63,False
state_correction_0,1000000,20,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995208.0,995208.0,0.995208,0.990416,0.0001381164253229864,0.990509,-0.24618170271943152,-0.245002,0.0009670480960097072,0.01737089797026707,-0.004255904744511373,1.679849380812566e-05,-0.004259018143057706,-0.004257089574489113,3.113398546332989e-06,0.0007310132151955957,1.1848299777397417e-06,0.0002783192500434834,4,31,32,63,False
state_correction_0,1000000,21,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995120.0,995120.0,0.99512,0.99024,0.00013937267450974737,0.990357,-0.24767063268751507,-0.246462,0.0009666315133265624,0.01737089797026707,-0.004281266255547963,1.679125739284057e-05,-0.004259018143057706,-0.004257089574489113,2.224811249025658e-05,0.005223765605817269,2.4176681058849826e-05,0.005679157235433843,4,31,32,63,False
state_correction_0,1000000,22,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995207.0,995207.0,0.995207,0.9904139999999999,0.00013813076631945611,0.990432,-0.2457307876652797,-0.244553,0.0009671612224396716,0.01737089797026707,-0.004248105211322723,1.6800458915798312e-05,-0.004259018143057706,-0.004257089574489113,1.0912931734983512e-05,0.002562311633438762,8.984363166390265e-06,0.002110447292495241,4,31,32,63,False
state_correction_0,1000000,23,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995222.0,995222.0,0.995222,0.9904440000000001,0.00013791549174766335,0.990393,-0.24752467288705435,-0.246342,0.000966714859219615,0.01737089797026707,-0.004279181747791531,1.679270518584503e-05,-0.004259018143057706,-0.004257089574489113,2.0163604733824773e-05,0.004734331730117632,2.209217330241802e-05,0.005189501633887812,4,31,32,63,False
state_correction_0,1000000,24,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995121.0,995121.0,0.995121,0.9902420000000001,0.00013935846381185417,0.990314,-0.24545256305514607,-0.244255,0.0009671920672622373,0.01737089797026707,-0.004242928683727583,1.680099471806401e-05,-0.004259018143057706,-0.004257089574489113,1.608945933012293e-05,0.0037777390914262962,1.4160890761529682e-05,0.0033264253696679872,4,31,32,63,False
state_correction_0,1000000,25,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995141.0,995141.0,0.995141,0.9902820000000001,0.0001390739388814446,0.99023,-0.2453049366873639,-0.244113,0.0009672382556697187,0.01737089797026707,-0.004240462016215805,1.680179705217778e-05,-0.004259018143057706,-0.004257089574489113,1.8556126841901e-05,0.004356902511004302,1.6627558273307752e-05,0.003905851164830893,4,31,32,63,False
state_correction_0,1000000,26,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995178.0,995178.0,0.995178,0.990356,0.00013854599692520882,0.990392,-0.24667144973060096,-0.245482,0.0009669108478427575,0.01737089797026707,-0.004264242775537101,1.6796109684220968e-05,-0.004259018143057706,-0.004257089574489113,5.2246324793951e-06,0.0012267222876031572,7.153201047988347e-06,0.0016803031561408459,4,31,32,63,False
state_correction_0,1000000,27,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995176.0,995176.0,0.995176,0.9903519999999999,0.00013857458676106598,0.990404,-0.24633230704920536,-0.245144,0.0009669955632080222,0.01737089797026707,-0.004258371412023151,1.6797581266187498e-05,-0.004259018143057706,-0.004257089574489113,6.46731034554919e-07,0.00015184979561758968,1.2818375340383284e-06,0.0003011065451194223,4,31,32,63,False
state_correction_0,1000000,28,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995241.0,995241.0,0.995241,0.9904820000000001,0.00013764231789678577,0.990459,-0.24728181415355677,-0.246105,0.0009667850479682647,0.01737089797026707,-0.0042750648449725774,1.6793924427436482e-05,-0.004259018143057706,-0.004257089574489113,1.6046701914871307e-05,0.0037676998256106955,1.7975270483464555e-05,0.004222431820834247,4,31,32,63,False
state_correction_0,1000000,29,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000000.0,995126.0,995126.0,0.995126,0.9902519999999999,0.00013928738814408207,0.990275,-0.24605326360681964,-0.244854,0.000967043183463903,0.01737089797026707,-0.004253333851611773,1.679840847279372e-05,-0.004259018143057706,-0.004257089574489113,5.684291445933083e-06,0.0013346483285586854,3.7557228773398357e-06,0.0008822278252837926,4,31,32,63,False
state_difference_0_1,1000,0,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,997.0,997.0,0.997,0.994,0.0034589015597440774,0.988,-0.3059177532597793,-0.305,0.030066177010055668,0.024566159500150963,-0.007492678647546044,0.0007386104999887995,-0.005816665613897176,-0.005813304230166185,0.001676013033648868,0.2881398287095167,0.001679374417379859,0.28888466023596543,4,31,32,63,False
state_difference_0_1,1000,1,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,993.0,993.0,0.993,0.986,0.005272949838562854,0.987,-0.30916414904330314,-0.307,0.029979176106090705,0.024566159500150963,-0.007541810966546346,0.0007364732219053389,-0.005816665613897176,-0.005813304230166185,0.0017251453526491703,0.29658664725843165,0.0017285067363801612,0.2973363629260374,4,31,32,63,False
state_difference_0_1,1000,2,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,992.0,992.0,0.992,0.984,0.005634181395730885,0.988,-0.2399193548387097,-0.238,0.030583590371308596,0.024566159500150963,-0.005846745961035929,0.0007513213591488481,-0.005816665613897176,-0.005813304230166185,3.0080347138753544e-05,0.005171407320868779,3.344173086974444e-05,0.0057526201185566445,4,31,32,63,False
state_difference_0_1,1000,3,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,995.0,995.0,0.995,0.99,0.004460941604639094,0.992,-0.2542713567839196,-0.253,0.030512145122885085,0.024566159500150963,-0.006215238353538194,0.0007495662237805482,-0.005816665613897176,-0.005813304230166185,0.0003985727396410184,0.06852254643773033,0.0004019341233720093,0.069140390294096,4,31,32,63,False
state_difference_0_1,1000,4,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,994.0,994.0,0.994,0.988,0.004884260435316694,0.992,-0.24949698189134809,-0.248,0.03053679747452244,0.024566159500150963,-0.0060924075560374385,0.0007501718373829254,-0.005816665613897176,-0.005813304230166185,0.00027574194214026286,0.04740550006544304,0.00027910332587125376,0.04801113356891611,4,31,32,63,False
state_difference_0_1,1000,5,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,994.0,994.0,0.994,0.988,0.004884260435316694,0.989,-0.26156941649899396,-0.26,0.03043681980759488,0.024566159500150963,-0.006387201470039251,0.00074771577007073,-0.005816665613897176,-0.005813304230166185,0.0005705358561420753,0.09808641135893237,0.0005738972398730662,0.09872134970934769,4,31,32,63,False
state_difference_0_1,1000,6,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,986.0,986.0,0.986,0.972,0.007430746934191747,0.992,-0.20689655172413793,-0.204,0.03073083142383232,0.024566159500150963,-0.005011496538030796,0.0007549385063301161,-0.005816665613897176,-0.005813304230166185,0.0008051690758663797,0.13842450801068398,0.0008018076921353888,0.13792632561266582,4,31,32,63,False
state_difference_0_1,1000,7,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,992.0,992.0,0.992,0.984,0.005634181395730885,0.985,-0.19153225806451613,-0.19,0.030917632509621432,0.024566159500150963,-0.004667570305028683,0.0007595274915984128,-0.005816665613897176,-0.005813304230166185,0.0011490953088684926,0.19755223785308793,0.0011457339251375017,0.19708824444316905,4,31,32,63,False
state_difference_0_1,1000,8,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,992.0,992.0,0.992,0.984,0.005634181395730885,0.993,-0.1935483870967742,-0.192,0.030905274630716358,0.024566159500150963,-0.004716702624028985,0.0007592239059741472,-0.005816665613897176,-0.005813304230166185,0.0010999629898681904,0.18910541930417302,0.0010966016061371995,0.1886365417530971,4,31,32,63,False
state_difference_0_1,1000,9,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,994.0,994.0,0.994,0.988,0.004884260435316694,0.989,-0.20925553319919518,-0.208,0.030834007199843486,0.024566159500150963,-0.0051097611760314,0.0007574731389001582,-0.005816665613897176,-0.005813304230166185,0.0007069044378657753,0.12153087091285417,0.0007035430541347844,0.12102292023252191,4,31,32,63,False
state_difference_0_1,1000,10,aer_integrated_circuit_shot_sampling,executed_integrated_chain,1000.0,1000.0,1000.0,1.0,1.0,0.0,0.992,-0.274,-0.274,0.030412563193522507,0.024566159500150963,-0.006731127703041365,0.0007471198782204945,-0.005816665613897176,-0.005813304230166185,0.000914462089144189,0.15721414120133645,0.0009178234728751799,0.15788326853985107,4,31,32,63,False
